From,To ,Capacity,CU (%)
3180008,2801914,3,0.113895216
2783772,2783857,3,0.113895216
2787576,2846599,9,0.341685649
2796248,2783671,3,0.113895216
2792474,2792441,3,0.113895216
2814790,2812613,3,0.113895216
2796064,2833143,3,0.113895216
2785944,3374227,3,0.113895216
2796049,2796515,3,0.113895216
2786094,2785515,3,0.113895216
2812708,2814979,3,0.113895216
3079957,2984488,3,0.113895216
2792886,2796552,3,0.113895216
2794861,2918028,3,0.113895216
3794345,2795143,3,0.113895216
2792559,3121307,3,0.113895216
2784969,2784551,3,0.113895216
2787842,2784676,3,0.113895216
2814822,2792830,3,0.113895216
3634192,2787201,3,0.113895216
2814838,2795231,42,1.59453303
3475156,2787821,3,0.113895216
2784981,3374227,3,0.113895216
2814713,2833143,3,0.113895216
2784676,3374227,18,0.683371298
2791503,2790804,6,0.227790433
2792819,2811307,3,0.113895216
3414814,3098168,3,0.113895216
2787047,2784676,3,0.113895216
2790413,2787607,9,0.341685649
2793176,2792413,3,0.113895216
2795925,2796864,3,0.113895216
3489147,2787607,3,0.113895216
2889729,2790804,3,0.113895216
2792716,2833143,3,0.113895216
2783904,2846599,6,0.227790433
2814979,2811307,30,1.138952164
2787591,2846599,3,0.113895216
2793266,2795143,3,0.113895216
2803175,2784370,3,0.113895216
2793093,2833143,3,0.113895216
2783869,2783916,3,0.113895216
3391577,2787607,18,0.683371298
2796493,2833143,3,0.113895216
2793264,2829354,3,0.113895216
2922715,2791503,3,0.113895216
2796044,2833143,3,0.113895216
2796236,2833143,3,0.113895216
2796796,2846599,3,0.113895216
2796199,3352839,3,0.113895216
3162659,2846599,3,0.113895216
2792521,3374227,3,0.113895216
2792657,2794950,3,0.113895216
2792830,2796134,6,0.227790433
2796492,2792473,3,0.113895216
2786206,2846599,3,0.113895216
2784532,2784676,3,0.113895216
2792400,2811307,3,0.113895216
3711532,2846599,3,0.113895216
2796757,2796472,3,0.113895216
2791568,2790804,3,0.113895216
2791925,2783957,3,0.113895216
2812604,2814979,3,0.113895216
2814650,2814979,3,0.113895216
2814643,2814979,3,0.113895216
2785023,2846599,3,0.113895216
2796601,2795108,3,0.113895216
2849204,2846599,30,1.138952164
2792645,2833143,6,0.227790433
2796772,3374227,3,0.113895216
2796138,2833143,3,0.113895216
2784638,2783650,3,0.113895216
2792359,2778209,3,0.113895216
2796226,2846599,3,0.113895216
2796644,2833143,3,0.113895216
3539623,2801914,3,0.113895216
2796003,2792596,3,0.113895216
2814601,2812613,3,0.113895216
2787534,2792960,6,0.227790433
2786594,3374227,3,0.113895216
2792737,2829354,3,0.113895216
2796695,2796864,3,0.113895216
2814622,2812613,3,0.113895216
2795143,2801914,9,0.341685649
2794929,2846599,3,0.113895216
2796572,3374227,3,0.113895216
3540862,2784370,3,0.113895216
2786283,2784551,3,0.113895216
2783882,2783916,3,0.113895216
2785629,3098168,3,0.113895216
2783773,2846599,3,0.113895216
2796004,2801908,3,0.113895216
3549362,2804458,3,0.113895216
2784615,2755391,3,0.113895216
2792803,2833143,3,0.113895216
3499929,2814838,3,0.113895216
2796233,2833143,3,0.113895216
2796568,2793292,3,0.113895216
2793096,3374227,3,0.113895216
2796304,2846599,3,0.113895216
3576911,2783668,15,0.569476082
2794917,2918028,6,0.227790433
2795137,3098168,6,0.227790433
2792382,2796552,3,0.113895216
2792144,2792960,42,1.59453303
2784413,2785590,3,0.113895216
2792591,2833143,3,0.113895216
2795015,2811307,6,0.227790433
2792919,2846599,3,0.113895216
2928199,2792966,6,0.227790433
2790471,2787596,3,0.113895216
2812613,2814838,24,0.911161731
2789995,2801914,12,0.455580866
2792243,2792144,6,0.227790433
3159139,2846599,3,0.113895216
2792596,2801914,12,0.455580866
3108481,2833143,3,0.113895216
2785515,3374227,18,0.683371298
3389214,2792551,3,0.113895216
2795236,2804458,3,0.113895216
2795906,2801914,3,0.113895216
2787664,2787596,3,0.113895216
2786993,2787821,3,0.113895216
2792869,2829354,3,0.113895216
2796514,2833143,3,0.113895216
2812576,2811307,3,0.113895216
2792969,2804458,3,0.113895216
3428070,2984488,6,0.227790433
2796838,2792381,3,0.113895216
2790686,3121307,3,0.113895216
2780752,2794928,3,0.113895216
2792104,2846599,3,0.113895216
2792432,3634110,3,0.113895216
3450055,2793012,3,0.113895216
2796225,2793122,3,0.113895216
2785590,2846599,6,0.227790433
3260240,3374227,6,0.227790433
2796083,3374227,3,0.113895216
2787523,2846599,3,0.113895216
2794939,2787216,3,0.113895216
2795138,2833143,3,0.113895216
2812694,2833143,3,0.113895216
2792119,2986347,3,0.113895216
2796124,3374227,6,0.227790433
2925419,2792144,3,0.113895216
2795943,2794928,3,0.113895216
2814985,2812613,3,0.113895216
2793083,3352839,6,0.227790433
2783900,2846599,3,0.113895216
2796552,3576911,9,0.341685649
2818034,2790758,3,0.113895216
2786852,2784055,3,0.113895216
2796569,2783668,3,0.113895216
2787584,2787607,3,0.113895216
2793122,2846599,6,0.227790433
2792487,3374227,3,0.113895216
2793048,2928199,3,0.113895216
3541510,2787821,3,0.113895216
2814881,2792674,3,0.113895216
2787201,2785515,9,0.341685649
3568743,2849204,6,0.227790433
2782000,2787596,3,0.113895216
2794895,3281094,3,0.113895216
2792391,2804458,3,0.113895216
2785679,2787821,3,0.113895216
2937688,2792243,3,0.113895216
2790000,2796515,6,0.227790433
2793198,2796515,3,0.113895216
2783789,2783916,3,0.113895216
2794876,2796124,3,0.113895216
2923366,2796134,3,0.113895216
2795089,2783671,3,0.113895216
2794996,2828285,3,0.113895216
2801943,2833143,9,0.341685649
2796257,2801914,9,0.341685649
2784551,3374227,9,0.341685649
3395234,2790804,3,0.113895216
2796676,2796548,3,0.113895216
2780737,2797886,12,0.455580866
2796549,2925891,3,0.113895216
2796614,2793012,3,0.113895216
2755346,3568743,3,0.113895216
2778209,2829354,9,0.341685649
2790377,3121307,3,0.113895216
2786717,3374227,3,0.113895216
2793155,3451081,3,0.113895216
2796555,2846599,3,0.113895216
2796300,2833143,3,0.113895216
2793237,2790000,3,0.113895216
2796709,2801914,3,0.113895216
2796756,3504018,9,0.341685649
2792654,2833143,3,0.113895216
2792966,2846599,9,0.341685649
2787596,3391577,12,0.455580866
2812357,2814838,3,0.113895216
2812572,2814979,3,0.113895216
2793295,2801914,3,0.113895216
2769438,2846599,3,0.113895216
2807495,2846599,3,0.113895216
2792412,2801914,3,0.113895216
2796275,2833143,3,0.113895216
2792473,3374227,6,0.227790433
2790501,2790413,6,0.227790433
2789672,2790951,3,0.113895216
2796476,2794950,6,0.227790433
2796308,2833143,3,0.113895216
2815035,2811307,3,0.113895216
2790758,3689067,9,0.341685649
2814824,2812613,3,0.113895216
2813392,2780737,9,0.341685649
2796399,2849204,3,0.113895216
2755391,2783650,6,0.227790433
2812441,2812613,3,0.113895216
2794928,2796134,15,0.569476082
2796515,2811307,15,0.569476082
2796134,2796260,27,1.025056948
2791286,2787576,3,0.113895216
2793024,2801914,3,0.113895216
2785789,3374227,3,0.113895216
2785696,3374227,3,0.113895216
2811246,2833143,3,0.113895216
2795231,2792441,51,1.936218679
2793209,2796548,3,0.113895216
2796260,2792441,126,4.783599089
2780750,2801914,3,0.113895216
2792890,2829354,3,0.113895216
2818030,2790758,3,0.113895216
2793292,2787216,9,0.341685649
2790804,2792144,21,0.797266515
2790951,2792144,6,0.227790433
2812460,2812613,3,0.113895216
2812625,2814979,3,0.113895216
2804458,2801914,24,0.911161731
2795908,2794928,3,0.113895216
2793125,2792441,3,0.113895216
2786968,2787821,12,0.455580866
2848573,2833143,3,0.113895216
2796780,2803050,3,0.113895216
2793153,2801914,3,0.113895216
2796387,2792596,6,0.227790433
3551339,3260240,3,0.113895216
2786348,2783660,3,0.113895216
2815036,2814838,3,0.113895216
2984488,2787821,12,0.455580866
2786834,3374227,6,0.227790433
2792529,2833143,3,0.113895216
3254716,3545738,3,0.113895216
2796751,3374227,3,0.113895216
2925891,2786968,9,0.341685649
3309950,2792144,3,0.113895216
2986347,2792960,6,0.227790433
2809723,2796260,3,0.113895216
2787488,3391577,3,0.113895216
2784634,2783668,3,0.113895216
2783957,3121307,6,0.227790433
2787607,2846599,36,1.366742597
2787821,3374227,101,3.834472286
2783744,2846599,3,0.113895216
2792982,2794928,3,0.113895216
2795067,2804458,3,0.113895216
2792566,3374227,3,0.113895216
2792674,2833143,6,0.227790433
2811307,2796260,69,2.619589977
2796017,2813392,3,0.113895216
2792537,2792413,3,0.113895216
3281094,2827633,6,0.227790433
3150197,2801908,3,0.113895216
2787872,3374227,3,0.113895216
2783686,2786834,3,0.113895216
3689067,3121307,12,0.455580866
2836221,2811307,3,0.113895216
2846599,3374227,350,13.28777525
2827633,3374227,144,5.466970387
3564685,2846599,3,0.113895216
2783663,2787821,3,0.113895216
2801914,3374227,354,13.43963554
3100725,3374227,3,0.113895216
2783650,3374227,18,0.683371298
2918012,3374227,3,0.113895216
3705669,3374227,3,0.113895216
3121307,2846599,33,1.25284738
3486004,3374227,3,0.113895216
2801913,3374227,3,0.113895216
3352839,3374227,15,0.569476082
2783660,3374227,6,0.227790433
2784055,3374227,12,0.455580866
2829354,3374227,30,1.138952164
2825127,2796260,3,0.113895216
2833143,2827633,135,5.125284738
2801911,2795231,3,0.113895216
3451081,2923372,6,0.227790433
2834282,2846599,3,0.113895216
2803040,2801943,3,0.113895216
2780309,2797886,3,0.113895216
2804574,3374227,3,0.113895216
2821992,2846599,9,0.341685649
2803050,2794950,6,0.227790433
2783672,3374227,3,0.113895216
3504018,2792441,12,0.455580866
3754280,3374227,3,0.113895216
2833402,2833143,3,0.113895216
3811109,2849204,3,0.113895216
2933297,2784055,6,0.227790433
3098168,3374227,39,1.480637813
3123473,2846599,6,0.227790433
2783671,3374227,12,0.455580866
2810857,2801943,3,0.113895216
2797886,2787821,17,0.645406226
2804570,2796756,3,0.113895216
2801908,3374227,33,1.25284738
2803041,2792645,3,0.113895216
3764089,2796257,3,0.113895216
2918028,2846599,33,1.25284738
2828285,2918028,6,0.227790433
2784054,2783671,3,0.113895216
2934464,2933297,3,0.113895216
2783655,3374227,6,0.227790433
2803049,2795015,3,0.113895216
2782803,2833143,9,0.341685649
2783668,3098168,24,0.911161731
2801920,2796257,3,0.113895216
2798932,2814676,3,0.113895216
2798925,2953830,3,0.113895216
2804022,2814676,3,0.113895216
2797731,2800916,12,0.455580866
2799175,2804945,3,0.113895216
2799269,2803797,6,0.227790433
2800479,2814676,3,0.113895216
2801321,2812637,3,0.113895216
2812655,2796791,3,0.113895216
3282725,1488222,90,3.416856492
2799142,2804093,3,0.113895216
2801030,2803626,9,0.341685649
2798902,2799241,3,0.113895216
2799153,2799080,3,0.113895216
2805092,2814676,3,0.113895216
2814624,2794482,6,0.227790433
2812712,2812637,3,0.113895216
2799087,2803626,3,0.113895216
2798921,2814676,3,0.113895216
2803943,2814676,3,0.113895216
2799116,2800950,3,0.113895216
2814633,2836069,6,0.227790433
2812317,2836071,3,0.113895216
2815007,2872832,3,0.113895216
2805294,2814676,3,0.113895216
2801725,3095951,3,0.113895216
2805220,2801220,3,0.113895216
2801526,2814676,3,0.113895216
2803979,2814676,3,0.113895216
3401885,2799059,3,0.113895216
2814898,1488222,42,1.59453303
2886448,2953830,3,0.113895216
2799323,2834731,3,0.113895216
2801416,2953830,3,0.113895216
2803655,2804339,3,0.113895216
2804335,2814676,3,0.113895216
2814879,3282725,3,0.113895216
2804170,2814676,6,0.227790433
2798927,2814676,3,0.113895216
2801342,2814676,3,0.113895216
2803984,2800978,3,0.113895216
3748219,2804139,3,0.113895216
2801710,1488222,3,0.113895216
2799146,2805137,6,0.227790433
2803495,1488222,6,0.227790433
2801106,2803797,3,0.113895216
2814805,2812408,3,0.113895216
2803621,2805137,3,0.113895216
2803400,2799059,3,0.113895216
2803519,2801030,3,0.113895216
2804244,2814676,3,0.113895216
2801249,2953830,3,0.113895216
2802442,2814676,3,0.113895216
2804086,2801030,3,0.113895216
2804260,2804934,3,0.113895216
2801450,2814676,3,0.113895216
2803508,2953830,3,0.113895216
2814957,2796791,3,0.113895216
2805133,2814676,3,0.113895216
2803797,1488222,36,1.366742597
2812602,2814624,3,0.113895216
2801556,2804093,3,0.113895216
2821182,2834776,3,0.113895216
2803761,2814676,3,0.113895216
2798910,2805137,3,0.113895216
2799059,2953830,18,0.683371298
2812408,2953830,12,0.455580866
2800916,1488222,27,1.025056948
2806264,2814676,3,0.113895216
2803841,3261721,3,0.113895216
2803967,2834731,3,0.113895216
2814841,2804339,3,0.113895216
3152561,2819941,3,0.113895216
3806067,1488222,3,0.113895216
2804339,2953830,21,0.797266515
2805130,2834731,3,0.113895216
2803981,2814676,3,0.113895216
2805001,2814676,3,0.113895216
2799176,2804339,3,0.113895216
3707512,2814676,3,0.113895216
3043054,2819752,3,0.113895216
2800978,2805137,12,0.455580866
2805119,2814676,3,0.113895216
2954200,2804339,3,0.113895216
2828883,2872832,3,0.113895216
2801352,2814676,3,0.113895216
2805144,2814676,3,0.113895216
2812709,3261721,3,0.113895216
2804025,2814676,3,0.113895216
2818005,2814898,3,0.113895216
2798950,2814676,3,0.113895216
3498719,2794553,3,0.113895216
2801163,2814676,3,0.113895216
2804329,2814676,3,0.113895216
2804216,1488222,3,0.113895216
2801468,2814676,3,0.113895216
2836715,2812637,3,0.113895216
2801019,2804093,3,0.113895216
2799259,2814676,3,0.113895216
2799241,2803626,9,0.341685649
2803876,2834731,3,0.113895216
2812530,3282725,3,0.113895216
3505901,2953830,3,0.113895216
2810003,2805137,3,0.113895216
2804883,3261721,3,0.113895216
2815026,2812634,3,0.113895216
2812373,2796791,3,0.113895216
2801134,2953830,9,0.341685649
2805240,2814676,3,0.113895216
2799070,2803626,3,0.113895216
2803836,1488222,3,0.113895216
2814899,2953830,9,0.341685649
2800950,2804093,6,0.227790433
2804934,2803626,6,0.227790433
2801239,2794464,3,0.113895216
2814959,2812634,3,0.113895216
2814783,2812637,3,0.113895216
2801351,2814676,3,0.113895216
2799122,2834731,3,0.113895216
3298163,2814633,3,0.113895216
3340720,2812408,3,0.113895216
2801449,2814676,3,0.113895216
2804989,2804922,3,0.113895216
2812642,2812637,3,0.113895216
2801335,3261721,3,0.113895216
2804882,3095951,3,0.113895216
2799310,2814676,3,0.113895216
2799099,2805137,6,0.227790433
2804108,3468183,3,0.113895216
2804893,2803626,3,0.113895216
2872810,2796791,3,0.113895216
2799285,2814676,3,0.113895216
2804886,2812637,3,0.113895216
2804004,2798951,3,0.113895216
2803716,2814676,3,0.113895216
2801218,2814676,3,0.113895216
2805137,1488222,93,3.530751708
2801721,2799059,3,0.113895216
2804051,2814676,3,0.113895216
2814728,2812637,3,0.113895216
2798919,2800978,3,0.113895216
2807765,2805137,3,0.113895216
2801542,1488222,6,0.227790433
2804945,2814676,15,0.569476082
2805097,2814676,3,0.113895216
2812485,2872832,3,0.113895216
2799005,1488222,3,0.113895216
2799060,2799269,3,0.113895216
2812637,3282725,69,2.619589977
2799292,2804945,3,0.113895216
2810060,1488222,3,0.113895216
3528945,2799146,3,0.113895216
2799114,1488222,3,0.113895216
2797589,2804945,3,0.113895216
2803746,2814676,3,0.113895216
2798952,2814676,3,0.113895216
2799264,1488222,3,0.113895216
2805072,2814676,3,0.113895216
3680045,2814676,3,0.113895216
2805316,2803626,3,0.113895216
2804922,2803626,6,0.227790433
2803626,1488222,72,2.733485194
2803698,2797731,3,0.113895216
2804045,2803797,3,0.113895216
2796791,2836071,21,0.797266515
3154957,2799059,3,0.113895216
2800949,2803626,3,0.113895216
2801329,2814676,6,0.227790433
2804036,2814676,3,0.113895216
2803758,2800978,3,0.113895216
2812313,2794553,6,0.227790433
2804033,2814676,3,0.113895216
2805162,2805137,3,0.113895216
2799324,2814676,3,0.113895216
2801104,2800916,6,0.227790433
2801192,2836549,3,0.113895216
2799195,2799059,3,0.113895216
2812617,2812408,3,0.113895216
2803527,2804093,6,0.227790433
2804187,2803626,3,0.113895216
2794482,2814898,18,0.683371298
3264971,1488222,3,0.113895216
2815012,2804339,3,0.113895216
2801220,2803626,6,0.227790433
2805271,2814676,3,0.113895216
2803818,2804945,3,0.113895216
2798963,1488222,3,0.113895216
2799297,2801055,3,0.113895216
3095951,1488222,9,0.341685649
2803764,2834731,3,0.113895216
2801023,2812637,6,0.227790433
2794553,2834736,21,0.797266515
2805076,2814676,3,0.113895216
2799230,2814676,3,0.113895216
2807727,2803952,3,0.113895216
2803574,2803495,3,0.113895216
2803461,2798951,3,0.113895216
2812664,2811367,3,0.113895216
2804171,2814676,3,0.113895216
2812634,2953830,9,0.341685649
2799080,2814676,6,0.227790433
2799027,3282725,3,0.113895216
2814906,2796791,3,0.113895216
2804052,1488222,9,0.341685649
2805035,2814676,3,0.113895216
2799415,2814676,3,0.113895216
2812474,2794482,3,0.113895216
3376116,2834731,3,0.113895216
2794507,3282725,3,0.113895216
2815015,2836069,3,0.113895216
2804325,2834731,3,0.113895216
2805228,2812637,3,0.113895216
3196677,2800916,6,0.227790433
2801173,2814676,3,0.113895216
2800980,1488222,3,0.113895216
2814787,2801023,3,0.113895216
2794464,2803626,6,0.227790433
2801198,3261721,3,0.113895216
3405149,2801104,3,0.113895216
2799320,2814676,3,0.113895216
2810136,1488222,3,0.113895216
2804952,2834731,3,0.113895216
2805090,2814676,3,0.113895216
2803667,2805137,3,0.113895216
2804139,2805137,6,0.227790433
2805060,2803626,3,0.113895216
2805082,2814676,3,0.113895216
2804005,2836549,3,0.113895216
2801278,2814676,3,0.113895216
2836549,2814676,9,0.341685649
2804093,2805137,33,1.25284738
3468183,2803626,6,0.227790433
2814679,2812637,3,0.113895216
3222629,2812637,3,0.113895216
2799089,2814676,6,0.227790433
2804323,2804093,3,0.113895216
2803622,2797731,3,0.113895216
2819941,2801055,6,0.227790433
2798938,2814676,3,0.113895216
2799339,2798951,3,0.113895216
2803748,2804170,3,0.113895216
2804141,2814676,3,0.113895216
2799126,2799089,3,0.113895216
3293932,2814676,9,0.341685649
2801305,2814676,3,0.113895216
2801554,2798951,3,0.113895216
2812528,2794482,3,0.113895216
3152564,1488222,3,0.113895216
2801291,2814676,3,0.113895216
2799312,2798951,3,0.113895216
2798890,2805137,3,0.113895216
2801295,2814676,3,0.113895216
2804271,2814676,3,0.113895216
2799412,2797731,3,0.113895216
2814676,2953830,279,10.59225513
2798951,2803797,18,0.683371298
2953830,1488222,464,17.61579347
2804253,3293932,3,0.113895216
2803543,2814676,3,0.113895216
2794596,3196677,3,0.113895216
2872832,2953830,15,0.569476082
2803952,2805137,6,0.227790433
2806352,3282725,3,0.113895216
2804241,2803797,3,0.113895216
2801522,2814676,3,0.113895216
2801055,2953830,12,0.455580866
2803889,1488222,3,0.113895216
2819752,2814899,6,0.227790433
2799113,1488222,3,0.113895216
2798860,3293932,3,0.113895216
2799140,2804093,3,0.113895216
3524624,2804052,6,0.227790433
3271757,2872832,3,0.113895216
2803877,2814676,3,0.113895216
2801323,2814676,3,0.113895216
2801296,2814676,3,0.113895216
2803525,2799099,3,0.113895216
2803607,1488222,3,0.113895216
2801286,2834731,3,0.113895216
2799209,2814676,3,0.113895216
2799309,1488222,3,0.113895216
2803745,2814676,3,0.113895216
2803741,2799241,3,0.113895216
3353701,2804339,3,0.113895216
2805087,2814676,3,0.113895216
2854606,2953830,3,0.113895216
2836503,2794553,3,0.113895216
2836211,2796791,3,0.113895216
2858575,3282725,3,0.113895216
2858576,1488222,3,0.113895216
2854617,2801542,3,0.113895216
2858597,2803527,3,0.113895216
2834762,2814676,3,0.113895216
2836068,2794482,3,0.113895216
2834769,2794553,3,0.113895216
2834731,2953830,42,1.59453303
2834816,2794553,3,0.113895216
2854626,2801329,3,0.113895216
3444020,2953830,6,0.227790433
2893868,2834731,3,0.113895216
2834736,1488222,24,0.911161731
2834753,3524624,3,0.113895216
2811367,2801134,6,0.227790433
2811365,2836071,3,0.113895216
2834793,2812313,3,0.113895216
2834808,2953830,3,0.113895216
2854628,2834731,3,0.113895216
2836071,2812637,30,1.138952164
2858600,3444020,3,0.113895216
2976974,1488222,3,0.113895216
2836069,1488222,12,0.455580866
2834776,2953830,6,0.227790433
3261721,2814898,18,0.683371298
2854607,2814676,3,0.113895216
2854622,2834731,3,0.113895216
2830497,2804093,3,0.113895216
2809090,3609774,3,0.113895216
2827867,3609774,3,0.113895216
2808829,2806920,3,0.113895216
3563519,3609774,3,0.113895216
2808918,3609774,9,0.341685649
3553728,2808918,3,0.113895216
3631469,3609774,3,0.113895216
3563529,3609774,6,0.227790433
2883917,2808904,3,0.113895216
2809628,3609774,6,0.227790433
2817093,2807306,3,0.113895216
3817306,3609774,6,0.227790433
2807157,3609774,3,0.113895216
2817237,3753202,3,0.113895216
2808718,3609774,3,0.113895216
3460180,3609774,3,0.113895216
3246181,2817173,3,0.113895216
2825623,3753202,3,0.113895216
2806968,3609774,3,0.113895216
2806815,3609774,3,0.113895216
2808904,3609774,12,0.455580866
2815638,2820804,3,0.113895216
3699328,2809216,3,0.113895216
2821512,2807006,3,0.113895216
3525033,3746340,3,0.113895216
2807180,3609774,3,0.113895216
2834043,2831407,3,0.113895216
2809490,3609774,3,0.113895216
2806920,3609774,30,1.138952164
2809266,3609774,6,0.227790433
2809501,2809124,3,0.113895216
3006728,3609774,3,0.113895216
2808817,3609774,3,0.113895216
3765620,2806783,3,0.113895216
2808917,3609774,3,0.113895216
2809218,3609774,3,0.113895216
3408887,2806920,3,0.113895216
2809203,3609774,9,0.341685649
3618363,3827175,3,0.113895216
2808855,3609774,6,0.227790433
2806919,2794124,3,0.113895216
2873518,2828840,3,0.113895216
2821540,3782021,3,0.113895216
2831280,2828840,15,0.569476082
2807269,3609774,3,0.113895216
3491778,3609774,3,0.113895216
2809356,3609774,3,0.113895216
3107671,3609774,3,0.113895216
2806869,2807306,3,0.113895216
2817160,2817102,3,0.113895216
2806944,3609774,3,0.113895216
2825624,2830945,6,0.227790433
2817239,2808904,3,0.113895216
2808986,3609774,3,0.113895216
3729684,3782021,3,0.113895216
2808746,3609774,3,0.113895216
3820786,2807006,3,0.113895216
2815712,2824017,3,0.113895216
2831210,2825624,3,0.113895216
2815683,3609774,3,0.113895216
2807066,3609774,3,0.113895216
2807444,3609774,3,0.113895216
3643428,3609774,3,0.113895216
2894591,3609774,3,0.113895216
3654410,3609774,3,0.113895216
3827175,3609774,15,0.569476082
3025295,3705668,3,0.113895216
2827879,2809094,3,0.113895216
2809135,3609774,6,0.227790433
3687583,2869260,3,0.113895216
3794845,3609774,3,0.113895216
2813301,3609774,3,0.113895216
2817170,3609774,3,0.113895216
2809114,3609774,3,0.113895216
2806743,3609774,3,0.113895216
2808892,2808787,3,0.113895216
3782665,2809094,3,0.113895216
2809014,3609774,3,0.113895216
3746340,3609774,6,0.227790433
2817346,3066682,3,0.113895216
2809179,3609774,3,0.113895216
2806970,3609774,6,0.227790433
2817196,2820854,3,0.113895216
2806966,3609774,3,0.113895216
3389759,3609774,6,0.227790433
2807264,3609774,6,0.227790433
3832187,2809124,3,0.113895216
2809075,3609774,3,0.113895216
2808654,3609774,3,0.113895216
2807306,3609774,12,0.455580866
2820812,2808821,3,0.113895216
2821518,3563529,3,0.113895216
3515507,2807264,3,0.113895216
3100798,2820804,6,0.227790433
2807006,3609774,9,0.341685649
2808824,2809628,3,0.113895216
2806604,3609774,3,0.113895216
3452662,3609774,3,0.113895216
2809039,3609774,6,0.227790433
2831407,2830945,9,0.341685649
2828840,3609774,27,1.025056948
3782021,3609774,33,1.25284738
2828239,2828306,3,0.113895216
2806967,3609774,6,0.227790433
2809216,3609774,6,0.227790433
3732540,2808855,3,0.113895216
2827900,3609774,3,0.113895216
2833432,2820854,3,0.113895216
2807219,3609774,3,0.113895216
2807164,3609774,3,0.113895216
3790104,3609774,3,0.113895216
2827873,3609774,3,0.113895216
2809038,3609774,3,0.113895216
2815612,3609774,6,0.227790433
2794021,2817102,3,0.113895216
2809197,2806967,3,0.113895216
2808821,3609774,6,0.227790433
3773539,2808904,3,0.113895216
2794017,2806920,3,0.113895216
2794077,2808918,3,0.113895216
3827259,3609774,3,0.113895216
2817173,3609774,6,0.227790433
2824017,3753202,6,0.227790433
3437005,3609774,3,0.113895216
2815551,2815612,3,0.113895216
2794124,2806920,6,0.227790433
2806681,3609774,3,0.113895216
2807236,3609774,3,0.113895216
3790335,2809094,3,0.113895216
2819635,2809266,3,0.113895216
3735115,3609774,3,0.113895216
2830945,3782021,18,0.683371298
2806783,3609774,9,0.341685649
2807246,3066682,3,0.113895216
2808937,3609774,3,0.113895216
3563834,3609774,3,0.113895216
3631508,2806970,3,0.113895216
3799717,2807306,3,0.113895216
2806857,3389759,3,0.113895216
2806676,3609774,3,0.113895216
3844464,3609774,6,0.227790433
2830519,2807022,6,0.227790433
2883844,3609774,3,0.113895216
2831405,2831407,3,0.113895216
2819553,3827175,3,0.113895216
3817442,3817306,3,0.113895216
2817149,3782021,3,0.113895216
3814543,2809094,3,0.113895216
2820804,3609774,12,0.455580866
3487800,2806783,3,0.113895216
2815701,3782021,3,0.113895216
3023259,2817102,3,0.113895216
2824049,3519174,3,0.113895216
2821524,3753202,3,0.113895216
2817100,2806920,3,0.113895216
2808787,3609774,6,0.227790433
3214894,3066682,3,0.113895216
2809124,3609774,21,0.797266515
2815564,2817102,3,0.113895216
3563589,3609774,3,0.113895216
2794103,2806920,3,0.113895216
2807022,3609774,9,0.341685649
2815674,3609774,3,0.113895216
3827258,3609774,3,0.113895216
2817063,3609774,6,0.227790433
3753202,3609774,18,0.683371298
2828306,2809094,6,0.227790433
2807086,3609774,3,0.113895216
2809094,3609774,21,0.797266515
2806855,3609774,3,0.113895216
2817059,3100798,3,0.113895216
2808739,3609774,3,0.113895216
2809616,3609774,3,0.113895216
3833169,3844464,3,0.113895216
2808990,3609774,3,0.113895216
2817102,3609774,18,0.683371298
2833443,2817063,3,0.113895216
2827888,2828840,3,0.113895216
3530308,3827175,3,0.113895216
2831450,2830519,3,0.113895216
2820831,2809135,3,0.113895216
2820854,3609774,9,0.341685649
3765506,3827175,3,0.113895216
2869260,2806920,6,0.227790433
2840107,2831280,3,0.113895216
2839485,2831280,6,0.227790433
3599786,2839485,3,0.113895216
3601022,2831280,3,0.113895216
2891913,3609774,3,0.113895216
2880030,2817102,3,0.113895216
2893862,3609774,3,0.113895216
3519173,2828840,3,0.113895216
3066682,2809124,12,0.455580866
3705668,3609774,6,0.227790433
2818040,2809039,3,0.113895216
3519174,2809203,6,0.227790433
2790651,2791945,3,0.113895216
2786728,1654224,3,0.113895216
2784852,2786841,3,0.113895216
3261423,1654224,12,0.455580866
2750460,2753118,3,0.113895216
2784594,2784544,27,1.025056948
3394877,2803116,3,0.113895216
2790985,2792296,3,0.113895216
2787593,2783647,3,0.113895216
2785647,2903877,3,0.113895216
2790842,2787625,3,0.113895216
2786962,2934461,3,0.113895216
2785552,2786953,3,0.113895216
2792332,2791945,3,0.113895216
2791207,2783831,3,0.113895216
2792122,2790887,3,0.113895216
2785995,2783871,3,0.113895216
2787112,3282772,3,0.113895216
2783858,2787675,3,0.113895216
2787012,2787284,3,0.113895216
3264820,2786349,6,0.227790433
2784633,2786841,3,0.113895216
2787005,2903877,3,0.113895216
2790776,2790437,3,0.113895216
2784524,2783647,6,0.227790433
2750461,2932176,3,0.113895216
2783707,2811229,3,0.113895216
2791347,2787675,21,0.797266515
2750376,1654224,3,0.113895216
2786668,2786841,3,0.113895216
2787870,2932176,3,0.113895216
2786943,1654224,6,0.227790433
2784915,1654224,3,0.113895216
3342932,3236801,3,0.113895216
2790866,2792098,3,0.113895216
2785506,2786990,12,0.455580866
2784807,2783647,6,0.227790433
3071986,1654224,3,0.113895216
2759840,2787479,3,0.113895216
2787665,2783818,3,0.113895216
2790613,2790587,3,0.113895216
